,No.1 R_Z,No.2 R_Z,No.3 R_Z,No.4 R_Z,No.5 R_Z,No.6 R_Z,No.7 R_Z,No.8 R_Z,No.9 R_Z,No.10 R_Z
2873, 0.0, -24.5, -0.09999999999999787, -24.6, -0.09999999999999787, 0.0, -0.10000000000000142, 0.0, -24.8, 0.0
2874, 0.0, -24.5, 0.0, -24.6, -0.09999999999999787, 0.0, -0.10000000000000142, 0.0, -24.8, 0.0
2875, 0.0, -24.5, 0.0, -24.6, -0.09999999999999787, 0.0, 0.09999999999999787, 0.0, -24.8, 0.0
2876, 0.0, -24.5, 0.0, -24.6, 0.0, 0.0, 0.09999999999999787, 0.0, -24.8, 0.0
2877, 0.0, -24.5, 0.0, -24.6, 0.0, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2878, 0.0, -24.5, 0.0, -24.5, 0.0, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2879, 0.0, -24.5, 0.0, -24.5, 0.0, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2880, 0.0, -24.5, 0.0, -24.5, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, 0.0
2881, 0.0, -24.6, 0.0, -24.5, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, 0.0
2882, 0.0, -24.6, 0.0, -24.5, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, 0.0
2883, 0.0, -24.6, 0.0, -24.5, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, 0.0
2884, 0.0, -24.6, 0.0, -24.5, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, 0.0
2885, 0.0, -24.6, 0.0, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.8, 0.0
2886, 0.0, -24.6, 0.0, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2887, 0.0, -24.6, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, 0.0, -24.7, 0.0
2888, 0.0, -24.6, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, -0.10000000000000142
2889, 0.0, -24.6, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, -0.10000000000000142
2890, 0.0, -24.6, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, -0.10000000000000142
2891, 0.0, -24.6, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2892, 0.0, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2893, 0.0, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2894, 0.0, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2895, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2896, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2897, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2898, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2899, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2900, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2901, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2902, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2903, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2904, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2905, 0.0, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2906, 0.0, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, -24.7, 0.0
2907, 0.0, -24.5, 0.0, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2908, 0.0, -24.5, 0.0, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2909, 0.0, -24.5, 0.0, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2910, 0.0, -24.5, 0.0, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2911, 0.0, -24.5, 0.0, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2912, 0.0, -24.5, 0.0, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2913, 0.0, -24.5, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.6, 0.0
2914, 0.0, -24.5, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.6, 0.0
2915, 0.0, -24.5, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.6, 0.0
2916, 0.0, -24.5, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.6, 0.0
2917, 0.0, -24.5, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.7, 0.0
2918, 0.0, -24.5, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.7, 0.0
2919, 0.0, -24.5, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.7, 0.0
2920, 0.0, -24.5, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.7, 0.0
2921, 0.0, -24.5, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.7, 0.0
2922, 0.0, -24.4, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.7, 0.0
2923, 0.0, -24.4, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2924, 0.0, -24.4, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2925, 0.0, -24.4, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2926, 0.0, -24.4, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2927, 0.0, -24.4, 0.10000000000000142, -24.5, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2928, 0.0, -24.4, 0.10000000000000142, -24.6, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2929, 0.0, -24.5, 0.10000000000000142, -24.6, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2930, 0.0, -24.5, 0.10000000000000142, -24.6, 0.0, -0.09999999999999787, 0.0, 0.0, -24.7, 0.0
2931, 0.10000000000000142, -24.5, 0.0, -24.6, 0.0, -0.1999999999999993, 0.0, 0.0, -24.7, 0.0
2932, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, 0.0, 0.0, -24.7, 0.0
2933, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, 0.0, 0.0, -24.7, 0.0
2934, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, 0.0, 0.0, -24.8, 0.0
2935, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, -0.10000000000000142, 0.0, -24.8, 0.0
2936, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, -0.10000000000000142, 0.0, -24.8, 0.0
2937, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, -0.10000000000000142, 0.0, -24.8, 0.0
2938, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, -0.10000000000000142, 0.0, -24.8, 0.0
2939, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, 0.0, 0.0, -24.8, 0.0
2940, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, 0.0, 0.0, -24.8, 0.0
2941, 0.10000000000000142, -24.5, 0.0, -24.6, -0.09999999999999787, -0.1999999999999993, 0.0, 0.0, -24.8, 0.0
2942, 0.10000000000000142, -24.5, 0.0, -24.5, -0.09999999999999787, -0.1999999999999993, 0.0, 0.0, -24.8, 0.0
2943, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, -0.1999999999999993, 0.0, 0.0, -24.8, 0.0
2944, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, -0.09999999999999787, 0.0, -0.10000000000000142, -24.8, 0.0
2945, 0.10000000000000142, -24.5, 0.0, -24.5, 0.0, 0.0, 0.0, -0.10000000000000142, -24.8, 0.0
2946, 0.10000000000000142, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.8, 0.0
2947, 0.10000000000000142, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.8, 0.0
2948, 0.0, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.8, 0.0
2949, 0.0, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2950, 0.0, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2951, 0.0, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2952, 0.0, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.1999999999999993, -0.10000000000000142, -24.8, 0.0
2953, 0.0, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.1999999999999993, -0.10000000000000142, -24.8, 0.0
2954, 0.0, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2955, 0.0, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2956, 0.0, -24.5, 0.0, -24.5, 0.10000000000000142, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2957, 0.0, -24.5, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2958, 0.0, -24.5, 0.0, -24.6, 0.20000000000000284, 0.0, 0.09999999999999787, -0.10000000000000142, -24.8, 0.0
2959, 0.0, -24.5, 0.0, -24.6, 0.20000000000000284, 0.0, 0.09999999999999787, 0.0, -24.8, 0.0
2960, 0.0, -24.6, 0.0, -24.6, 0.20000000000000284, 0.0, 0.09999999999999787, 0.0, -24.8, 0.0
2961, 0.0, -24.6, 0.0, -24.6, 0.20000000000000284, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, 0.0
2962, 0.0, -24.6, 0.0, -24.6, 0.10000000000000142, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, 0.0
2963, 0.0, -24.6, 0.0, -24.6, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, 0.0
2964, 0.0, -24.6, 0.0, -24.6, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.9, 0.0
2965, 0.0, -24.6, 0.0, -24.6, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.9, 0.0
2966, 0.0, -24.6, 0.0, -24.6, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.9, 0.0
2967, 0.0, -24.6, 0.0, -24.6, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.9, 0.0
2968, 0.0, -24.6, 0.0, -24.6, 0.0, -0.09999999999999787, 0.09999999999999787, 0.0, -24.9, 0.0
2969, 0.0, -24.6, 0.0, -24.6, 0.0, 0.0, 0.09999999999999787, 0.0, -24.9, 0.0
2970, 0.0, -24.6, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.9, 0.0
2971, 0.0, -24.6, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.9, 0.0
2972, 0.0, -24.6, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.9, 0.0
2973, 0.0, -24.6, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.9, 0.0
2974, 0.0, -24.5, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.9, 0.0
2975, 0.0, -24.5, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.9, 0.0
2976, 0.0, -24.5, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.9, 0.0
2977, 0.0, -24.5, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.8, 0.0
2978, 0.0, -24.5, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.8, 0.0
2979, 0.0, -24.5, 0.0, -24.6, 0.10000000000000142, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
2980, 0.0, -24.6, 0.0, -24.6, 0.10000000000000142, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
2981, 0.0, -24.6, 0.0, -24.6, 0.10000000000000142, 0.0, 0.09999999999999787, 0.09999999999999787, -24.7, -0.10000000000000142
2982, 0.10000000000000142, -24.6, 0.0, -24.6, 0.10000000000000142, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
2983, 0.10000000000000142, -24.6, 0.0, -24.6, 0.10000000000000142, 0.0, -0.10000000000000142, 0.09999999999999787, -24.7, -0.10000000000000142
2984, 0.10000000000000142, -24.6, 0.0, -24.6, 0.10000000000000142, 0.0, -0.10000000000000142, 0.09999999999999787, -24.7, -0.10000000000000142
2985, 0.0, -24.6, 0.0, -24.6, 0.0, 0.0, -0.10000000000000142, 0.0, -24.7, -0.10000000000000142
2986, 0.0, -24.6, 0.0, -24.6, 0.0, 0.0, -0.10000000000000142, 0.0, -24.8, -0.10000000000000142
2987, -0.10000000000000142, -24.6, 0.0, -24.6, 0.0, 0.0, -0.10000000000000142, 0.0, -24.8, -0.10000000000000142
2988, -0.10000000000000142, -24.6, 0.10000000000000142, -24.6, 0.0, 0.0, -0.10000000000000142, 0.0, -24.8, -0.10000000000000142
2989, -0.10000000000000142, -24.6, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
2990, -0.10000000000000142, -24.6, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
2991, -0.10000000000000142, -24.6, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
2992, -0.10000000000000142, -24.6, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
2993, -0.10000000000000142, -24.6, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
2994, -0.10000000000000142, -24.6, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.0, -24.7, -0.10000000000000142
2995, -0.10000000000000142, -24.6, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
2996, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
2997, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
2998, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, -0.09999999999999787, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
2999, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
3000, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, 0.0
3001, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.8, 0.0
3002, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.8, -0.10000000000000142
3003, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.8, -0.10000000000000142
3004, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
3005, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
3006, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
3007, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
3008, -0.10000000000000142, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.0, 0.09999999999999787, -24.7, -0.10000000000000142
3009, 0.0, -24.5, 0.10000000000000142, -24.6, 0.0, 0.0, 0.09999999999999787, 0.0, -24.7, -0.10000000000000142
3010, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.7, -0.10000000000000142
3011, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.7, -0.10000000000000142
3012, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.7, -0.10000000000000142
3013, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.7, -0.10000000000000142
3014, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.7, -0.10000000000000142
3015, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.7, -0.10000000000000142
3016, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.7, -0.10000000000000142
3017, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.7, -0.10000000000000142
3018, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
3019, 0.0, -24.5, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
3020, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
3021, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, -0.09999999999999787, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
3022, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
3023, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
3024, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
3025, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, 0.0, 0.09999999999999787, 0.0, -24.8, -0.10000000000000142
3026, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
3027, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
3028, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
3029, 0.0, -24.5, 0.0, 0.0, 0.10000000000000142, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
3030, 0.0, -24.6, 0.0, 0.0, 0.10000000000000142, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
3031, 0.0, -24.6, 0.0, 0.0, 0.10000000000000142, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
3032, 0.0, -24.6, 0.0, 0.0, 0.10000000000000142, 0.0, 0.0, 0.0, -24.8, -0.10000000000000142
3033, 0.0, -24.6, 0.10000000000000142, 0.0, 0.10000000000000142, 0.0, 0.0, 0.0, -24.8, 0.0
3034, 0.0, -24.6, 0.10000000000000142, 0.0, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.8, 0.0
3035, 0.0, -24.6, 0.10000000000000142, 0.0, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.8, 0.0
3036, 0.0, -24.6, 0.10000000000000142, 0.0, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.8, 0.0
3037, 0.0, -24.6, 0.10000000000000142, 0.0, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.7, 0.0
3038, 0.0, -24.6, 0.10000000000000142, 0.0, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.7, 0.0
3039, 0.0, -24.6, 0.10000000000000142, 0.0, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.7, 0.0
3040, 0.0, -24.6, 0.10000000000000142, 0.0, 0.10000000000000142, -0.09999999999999787, -0.10000000000000142, -0.10000000000000142, -24.7, 0.0
3041, 0.0, -24.6, 0.10000000000000142, 0.10000000000000142, 0.10000000000000142, 0.0, 0.0, -0.10000000000000142, -24.7, -0.10000000000000142
3042, 0.0, -24.6, 0.10000000000000142, 0.10000000000000142, 0.0, 0.0, 0.0, -0.10000000000000142, -24.7, -0.10000000000000142
3043, 0.0, -24.6, 0.10000000000000142, 0.10000000000000142, 0.0, 0.0, 0.0, -0.10000000000000142, -24.7, -0.10000000000000142
3044, 0.0, -24.6, 0.10000000000000142, 0.10000000000000142, 0.0, 0.0, 0.0, -0.10000000000000142, -24.7, -0.10000000000000142
3045, 0.0, -24.6, 0.10000000000000142, 0.10000000000000142, 0.0, 0.0, 0.0, -0.10000000000000142, -24.7, -0.10000000000000142
3046, 0.0, -24.6, 0.10000000000000142, 0.10000000000000142, 0.0, 0.0, 0.0, -0.10000000000000142, -24.8, -0.10000000000000142
3047, 0.0, -24.6, 0.10000000000000142, 0.10000000000000142, -0.09999999999999787, 0.0, 0.0, -0.10000000000000142, -24.8, -0.10000000000000142
3048, 0.0, -24.6, 0.0, 0.10000000000000142, -0.09999999999999787, 0.0, 0.0, -0.10000000000000142, -24.8, -0.10000000000000142
3049, 0.0, -24.6, 0.0, 0.0, -0.09999999999999787, 0.0, 0.0, -0.10000000000000142, -24.8, -0.10000000000000142
3050, 0.0, -24.5, 0.0, 0.0, -0.09999999999999787, 0.0, 0.0, -0.10000000000000142, -24.8, -0.10000000000000142
3051, 0.0, -24.5, 0.0, 0.0, -0.09999999999999787, 0.0, 0.0, -0.10000000000000142, -24.8, -0.10000000000000142
3052, -0.10000000000000142, -24.5, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10000000000000142, -24.8, -0.10000000000000142
3053, -0.10000000000000142, -24.5, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10000000000000142, -24.8, -0.10000000000000142
3054, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, 0.0, 0.0, -0.1999999999999993, -24.7, -0.10000000000000142
3055, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, -0.09999999999999787, 0.0, -0.1999999999999993, -24.7, -0.10000000000000142
3056, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, -0.09999999999999787, 0.0, -0.1999999999999993, -24.7, -0.10000000000000142
3057, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, -0.09999999999999787, 0.0, -0.1999999999999993, -24.7, -0.10000000000000142
3058, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, -0.09999999999999787, 0.0, -0.1999999999999993, -24.7, -0.10000000000000142
3059, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, -0.09999999999999787, 0.0, -0.1999999999999993, -24.7, -0.10000000000000142
3060, 0.0, -24.5, 0.10000000000000142, 0.0, 0.0, -0.09999999999999787, 0.0, -0.1999999999999993, -24.7, -0.10000000000000142
3061, 0.0, -24.5, 0.10000000000000142, 0.0, -0.09999999999999787, -0.09999999999999787, 0.0, -0.1999999999999993, -24.7, -0.10000000000000142
3062, 0.0, -24.5, 0.10000000000000142, 0.0, -0.09999999999999787, -0.09999999999999787, 0.0, -0.10000000000000142, -24.6, -0.10000000000000142
3063, 0.0, -24.5, 0.10000000000000142, 0.0, -0.09999999999999787, -0.09999999999999787, 0.0, -0.10000000000000142, -24.6, -0.10000000000000142
3064, 0.0, -24.5, 0.10000000000000142, 0.0, -0.09999999999999787, -0.09999999999999787, 0.0, -0.10000000000000142, -24.6, 0.0
3065, 0.0, -24.5, 0.10000000000000142, 0.0, -0.09999999999999787, -0.09999999999999787, 0.0, -0.10000000000000142, -24.6, 0.0
3066, 0.0, -24.5, 0.10000000000000142, 0.0, -0.09999999999999787, -0.09999999999999787, 0.0, -0.10000000000000142, -24.6, 0.0
3067, 0.0, -24.5, 0.0, 0.0, -0.09999999999999787, 0.0, 0.0, -0.10000000000000142, -24.6, 0.0
3068, 0.0, -24.5, 0.0, 0.0, -0.09999999999999787, 0.0, 0.09999999999999787, -0.10000000000000142, -24.6, 0.0
3069, 0.0, -24.4, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, -0.10000000000000142, -24.6, 0.0
3070, 0.0, -24.4, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, -0.10000000000000142, -24.6, 0.0
3071, 0.0, -24.4, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, -0.10000000000000142, -24.6, 0.0
3072, 0.0, -24.4, 0.0, 0.0, 0.0, 0.0, 0.09999999999999787, -0.10000000000000142, -24.6, 0.0
3073, 0.0, -24.4, 0.0, 0.0, -0.09999999999999787, 0.0, 0.09999999999999787, -0.10000000000000142, -24.6, 0.0
3074, 0.0, -24.4, 0.0, 0.0, -0.09999999999999787, 0.0, 0.09999999999999787, -0.10000000000000142, -24.6, 0.0
3075, -0.10000000000000142, -24.4, 0.10000000000000142, 0.0, -0.09999999999999787, 0.0, 0.09999999999999787, -0.10000000000000142, -24.6, 0.0
3076, -0.10000000000000142, -24.4, 0.10000000000000142, 0.0, -0.09999999999999787, 0.0, 0.09999999999999787, -0.10000000000000142, -24.6, 0.0
3077, -0.10000000000000142, -24.4, 0.10000000000000142, 0.0, 0.0, 0.0, 0.0, -0.10000000000000142, -24.6, 0.0
3078, -0.10000000000000142, -24.4, 0.10000000000000142, 0.0, 0.0, 0.0, 0.0, -0.10000000000000142, -24.6, 0.0
3079, -0.10000000000000142, -24.4, 0.10000000000000142, 0.0, 0.0, 0.0, 0.0, -0.10000000000000142, -24.6, 0.0
3080, -0.10000000000000142, -24.4, 0.10000000000000142, 0.0, 0.0, 0.0, 0.0, -0.10000000000000142, -24.6, 0.0
3081, -0.10000000000000142, -24.4, 0.10000000000000142, 0.0, 0.0, 0.0, 0.0, -0.10000000000000142, -24.6, 0.0
